"RS_GCF_001281405.1"
"RS_GCF_000015445.1"
"RS_GCF_000709795.1"
"RS_GCF_000385435.1"
"RS_GCF_000278255.1"
"RS_GCF_000385395.1"
"RS_GCF_000384965.1"
