"RS_GCF_000620045.1"
"GB_GCA_900104135.1"
"GB_GCA_900116705.1"
"GB_GCA_900116405.1"
"GB_GCA_900109725.1"
"RS_GCF_000821105.1"
"GB_GCA_900100195.1"
"RS_GCF_000246875.1"
"RS_GCF_001545155.1"
