"RS_GCF_000943565.1"
"RS_GCF_000943555.1"
"GB_GCA_002428965.1"
"GB_GCA_900111025.1"
"RS_GCF_000764775.1"
"RS_GCF_001310225.1"
"RS_GCF_000789235.1"
"RS_GCF_900114265.1"
"RS_GCF_000764755.1"
"RS_GCF_001747085.1"
"RS_GCF_001642835.1"
"RS_GCF_000283015.1"
"GB_GCA_900112595.1"
"GB_GCA_002441545.1"
"GB_GCA_002426835.1"
"RS_GCF_000941055.1"
"RS_GCF_000425645.1"
"RS_GCF_001418105.1"
"RS_GCF_000422365.1"
"RS_GCF_000518525.1"
"GB_GCA_900114005.1"
"RS_GCF_000518485.1"
"GB_GCA_900107625.1"
"RS_GCF_000934685.1"
"RS_GCF_000211855.2"
"RS_GCF_000797445.1"
"RS_GCF_001418015.1"
"RS_GCF_001418085.1"
"RS_GCF_001685485.1"
"RS_GCF_001439665.1"
"RS_GCF_000723205.1"
