"GB_GCA_002479405.1"
"GB_GCA_002423265.1"
"RS_GCF_001704575.1"
"RS_GCF_001648895.1"
"RS_GCF_000023745.1"
"RS_GCF_000013705.1"
"RS_GCF_000617925.1"
"RS_GCF_000953015.1"
"RS_GCF_000799165.1"
"RS_GCF_000384375.1"
"UBA8547"
"GB_GCA_001464125.1"
"RS_GCF_000384355.1"
"RS_GCF_001183865.1"
"RS_GCF_000515275.1"
"RS_GCF_000576615.1"
"GB_GCA_900100975.1"
"RS_GCF_001425425.1"
"GB_GCA_001803395.1"
"GB_GCA_002429455.1"
"RS_GCF_000093025.1"
"RS_GCF_000799735.1"
"RS_GCF_000023705.1"
"RS_GCF_000384255.1"
