"GB_GCA_002386465.1"
"GB_GCA_001724315.1"
"GB_GCA_001724855.1"
"GB_GCA_001898645.1"
"RS_GCF_000186425.1"
"GB_GCA_002342145.1"
"GB_GCA_002342365.1"
