"RS_GCF_001483135.1"
"RS_GCF_900141805.1"
"RS_GCF_000801315.1"
"RS_GCF_000420705.1"
"RS_GCF_900142395.1"
"RS_GCF_000737515.1"
"RS_GCF_000961955.2"
"RS_GCF_000576555.1"
"GB_GCA_900107135.1"
"GB_GCA_900111515.1"
"RS_GCF_000382225.1"
"RS_GCF_001596155.1"
"RS_GCF_001562275.1"
"RS_GCF_001816125.1"
"RS_GCF_000972495.1"
"GB_GCA_900115775.1"
"RS_GCF_001507645.1"
"RS_GCF_000715495.1"
"RS_GCF_001816145.1"
"RS_GCF_001816165.1"
