"RS_GCF_001247655.1"
"RS_GCF_000299915.1"
"RS_GCF_001458075.1"
"RS_GCF_000218785.1"
"RS_GCF_000753735.1"
"RS_GCF_000423165.1"
"GB_GCA_002450685.1"
"GB_GCA_900104245.1"
"GB_GCA_900115255.1"
"GB_GCA_900116895.1"
"GB_GCA_002423905.1"
"RS_GCF_000753715.1"
"RS_GCF_000299895.1"
"GB_GCA_002388365.1"
"RS_GCF_000008465.1"
"RS_GCF_001294685.1"
"UBA8423"
"GB_GCA_001577655.1"
"GB_GCA_900107845.1"
"RS_GCF_001752395.1"
"RS_GCF_000425345.1"
"RS_GCF_001513785.1"
"UBA11602"
"RS_GCF_000296695.1"
"RS_GCF_000245735.1"
"RS_GCF_000987765.1"
"RS_GCF_000987775.1"
"RS_GCF_000382165.1"
"GB_GCA_002381445.1"
"GB_GCA_002364615.1"
"RS_GCF_000986865.1"
"RS_GCF_001275035.1"
"RS_GCF_000217935.1"
"RS_GCF_001669775.1"
"UBA8519"
"RS_GCF_000711985.1"
"UBA8362"
"RS_GCF_000374485.1"
"RS_GCF_000788395.1"
"RS_GCF_000238255.2"
"RS_GCF_000153245.1"
"GB_GCA_900112265.1"
"RS_GCF_001269985.1"
"RS_GCF_000967585.1"
"RS_GCF_001704875.1"
"RS_GCF_001641615.1"
"UBA11876"
"RS_GCF_001469215.1"
"RS_GCF_001298125.1"
"RS_GCF_001661495.1"
"RS_GCF_000184065.1"
"RS_GCF_000363985.1"
"RS_GCF_001469205.1"
"RS_GCF_001468205.1"
"RS_GCF_000026085.1"
"RS_GCF_000238395.2"
"RS_GCF_000333235.1"
"RS_GCF_001444405.1"
"RS_GCF_000238375.2"
"RS_GCF_001854555.1"
"RS_GCF_000238315.2"
"RS_GCF_000967655.1"
"RS_GCF_001625655.1"
"RS_GCF_001696455.1"
"RS_GCF_001625595.1"
"RS_GCF_000495575.1"
"RS_GCF_000974945.1"
"RS_GCF_001466725.1"
"RS_GCF_001660395.1"
"RS_GCF_000314975.1"
"RS_GCF_000315055.1"
"RS_GCF_000314935.1"
"RS_GCF_000767305.1"
"RS_GCF_001565895.1"
"RS_GCF_000314995.1"
"RS_GCF_000315075.1"
"RS_GCF_000429145.1"
"RS_GCF_000155775.1"
"GB_GCA_002470005.1"
"RS_GCF_000226565.1"
"RS_GCF_000315035.1"
"GB_GCA_002340325.1"
"RS_GCF_000252165.1"
"GB_GCA_002338515.1"
"GB_GCA_002471965.1"
"RS_GCF_001758465.1"
"GB_GCA_002335925.1"
"RS_GCF_001562115.1"
"RS_GCF_000730385.1"
"RS_GCF_001886475.1"
"RS_GCF_000753915.1"
"RS_GCF_000439555.1"
"GB_GCA_001886375.1"
"RS_GCF_000808575.1"
"RS_GCF_001757105.1"
"RS_GCF_001938545.1"
"RS_GCF_000378185.1"
"RS_GCF_000764205.1"
"RS_GCF_001652445.1"
"RS_GCF_000948975.1"
"RS_GCF_000948985.1"
"GB_GCA_900109795.1"
"RS_GCF_001767295.1"
"UBA8680"
"RS_GCF_000764185.1"
"RS_GCF_000378625.1"
"RS_GCF_001440345.1"
"UBA8227"
"RS_GCF_000012325.1"
"RS_GCF_000764225.1"
"UBA10809"
"GB_GCA_900111755.1"
"RS_GCF_001913705.1"
"RS_GCF_001050375.1"
"RS_GCF_000300815.1"
"RS_GCF_000568405.1"
"RS_GCF_000281085.1"
