"GB_GCA_900115905.1"
"GB_GCA_900105005.1"
"RS_GCF_900111225.1"
"RS_GCF_000939975.1"
"GB_GCA_900105255.1"
"GB_GCA_002364915.1"
"GB_GCA_002375545.1"
"GB_GCA_002388045.1"
"GB_GCA_900104945.1"
"RS_GCF_000410875.1"
"GB_GCA_900105655.1"
"GB_GCA_900114825.1"
