"GB_GCA_001303445.1"
"GB_GCA_001770655.1"
"GB_GCA_001772055.1"
"GB_GCA_001644455.1"
"GB_GCA_001770285.1"
"GB_GCA_001770475.1"
"GB_GCA_001771975.1"
"GB_GCA_001770575.1"
"GB_GCA_001770355.1"
"GB_GCA_001770415.1"
"GB_GCA_001772025.1"
"GB_GCA_002451065.1"
"GB_GCA_001303585.1"
"GB_GCA_001771935.1"
"GB_GCA_001770325.1"
"GB_GCA_001771985.1"
"GB_GCA_001772005.1"
"GB_GCA_001464815.1"
"GB_GCA_002412495.1"
