"GB_GCA_001767915.1"
"UBA8720"
"GB_GCA_002425415.1"
"GB_GCA_002421905.1"
"GB_GCA_002354205.1"
"GB_GCA_002321835.1"
"GB_GCA_002338525.1"
"GB_GCA_002413445.1"
"GB_GCA_002328415.1"
