"GB_GCA_900110025.1"
"RS_GCF_001303875.1"
"UBA12133"
"UBA12163"
"GB_GCA_000500915.1"
"GB_GCA_900105075.1"
"GB_GCA_002336845.1"
"RS_GCF_001294535.1"
"GB_GCA_001828895.1"
