"RS_GCF_000385335.1"
"RS_GCF_000021745.1"
"RS_GCF_000427445.1"
"GB_GCA_900114285.1"
"RS_GCF_000746085.1"
"RS_GCF_000745425.1"
"RS_GCF_000019845.1"
