"GB_GCA_002345565.1"
"GB_GCA_001898785.1"
"RS_GCF_900142325.1"
"RS_GCF_900141765.1"
"GB_GCA_900102265.1"
"RS_GCF_000428485.1"
"RS_GCF_001643375.1"
"RS_GCF_000735105.1"
"GB_GCA_002297505.1"
"GB_GCA_002476905.1"
"UBA9445"
