"RS_GCF_001270065.1"
"GB_GCA_001269385.1"
"RS_GCF_001517545.1"
"GB_GCA_001269405.1"
"GB_GCA_001269345.1"
"RS_GCF_001412535.1"
"RS_GCF_000293865.1"
