"GB_GCA_002454815.1"
"GB_GCA_002477665.1"
"RS_GCF_000812875.1"
"GB_GCA_002365095.1"
"RS_GCF_000729985.1"
"GB_GCA_002415135.1"
"RS_GCF_000812865.1"
"RS_GCF_000422265.1"
