"RS_GCF_000420665.1"
"RS_GCF_001854405.1"
"GB_GCA_002413605.1"
"RS_GCF_000376805.1"
"GB_GCA_002408125.1"
"GB_GCA_000961695.1"
"RS_GCF_000685235.1"
"RS_GCF_000685215.1"
"RS_GCF_001683975.1"
"RS_GCF_000682755.1"
"RS_GCF_000682675.1"
"RS_GCF_000682715.1"
"GB_GCA_002414505.1"
"GB_GCA_002388685.1"
"RS_GCF_000685275.1"
"GB_GCA_000961795.1"
"RS_GCF_000685295.1"
"UBA8776"
"GB_GCA_001464545.1"
"RS_GCF_000685315.1"
"RS_GCF_000685255.1"
