"GB_GCA_002337205.1"
"RS_GCF_000769435.1"
"RS_GCF_000355805.1"
"RS_GCF_000212355.1"
"RS_GCF_000733945.1"
"GB_GCA_002380515.1"
"RS_GCF_000687915.1"
"RS_GCF_900129005.1"
"GB_GCA_002433745.1"
"UBA8103"
"UBA8452"
"GB_GCA_002364405.1"
