"GB_GCA_002360925.1"
"GB_GCA_900108395.1"
"GB_GCA_900115115.1"
"GB_GCA_002320285.1"
"GB_GCA_900114085.1"
"RS_GCF_000297875.1"
"RS_GCF_000246945.1"
"GB_GCA_900099675.1"
"RS_GCF_000812825.1"
"RS_GCF_000833025.1"
