"GB_GCA_002453075.1"
"RS_GCF_000423405.1"
"RS_GCF_900141885.1"
"RS_GCF_000355905.1"
"RS_GCF_000153485.2"
"RS_GCF_000378765.1"
"GB_GCA_900099815.1"
"RS_GCF_900129035.1"
"GB_GCA_900107595.1"
