"RS_GCF_900119825.1"
"RS_GCF_000428465.1"
"GB_GCA_900115065.1"
"RS_GCF_001808185.1"
"RS_GCF_000711875.1"
"RS_GCF_000374805.1"
"RS_GCF_001294205.1"
"RS_GCF_000969645.2"
"RS_GCF_000428145.1"
"RS_GCF_000430805.1"
"RS_GCF_000620145.1"
"RS_GCF_000429785.1"
