"GB_GCA_001873065.1"
"GB_GCA_002340765.1"
"RS_GCF_001761365.1"
"RS_GCF_000687935.1"
"RS_GCF_001680875.1"
"RS_GCF_001280865.1"
"RS_GCF_000152945.2"
"GB_GCA_900105145.1"
"RS_GCF_001640115.1"
"RS_GCF_000766795.1"
"UBA8214"
"RS_GCF_000153225.1"
"RS_GCF_000766805.1"
"GB_GCA_000981625.1"
