"RS_GCF_900119085.1"
"GB_GCA_900102495.1"
"RS_GCF_000832065.1"
"RS_GCF_000355765.1"
"RS_GCF_900103165.1"
"GB_GCA_001899235.1"
"GB_GCA_900109785.1"
"RS_GCF_900142705.1"
"RS_GCF_000619905.2"
"RS_GCF_900115325.1"
"GB_GCA_900110495.1"
"GB_GCA_900113575.1"
"RS_GCF_900116835.1"
"RS_GCF_900110185.1"
