"RS_GCF_000380365.1"
"GB_GCA_900108965.1"
"GB_GCA_001828715.1"
"GB_GCA_900104805.1"
"GB_GCA_900105885.1"
"GB_GCA_900115715.1"
"RS_GCF_000806415.1"
"GB_GCA_002417905.1"
"RS_GCF_000425625.1"
"RS_GCF_000818015.1"
"RS_GCF_000455665.1"
"RS_GCF_000590475.1"
"GB_GCA_002452485.1"
"GB_GCA_002476945.1"
"GB_GCA_002339675.1"
"GB_GCA_002387205.1"
"RS_GCF_000235745.1"
"GB_GCA_002360755.1"
"RS_GCF_000828755.1"
"GB_GCA_002415305.1"
"UBA10829"
"RS_GCF_001705225.1"
"GB_GCA_002331645.1"
"GB_GCA_002345575.1"
"RS_GCF_000756775.1"
"RS_GCF_000263395.1"
"RS_GCF_000013785.1"
"RS_GCF_000307775.2"
"GB_GCA_002311095.1"
"RS_GCF_000341615.1"
"RS_GCF_000237885.1"
"RS_GCF_000582595.1"
"GB_GCA_002391985.1"
"GB_GCA_900100285.1"
"RS_GCF_000282775.1"
"RS_GCF_001476385.1"
"RS_GCF_001518815.1"
"RS_GCF_001045685.1"
"GB_GCA_900103845.1"
"RS_GCF_000349845.1"
"RS_GCF_000955805.1"
"GB_GCA_900099785.1"
"RS_GCF_000689415.1"
"RS_GCF_001654435.1"
"RS_GCF_000262065.2"
"RS_GCF_000949385.1"
"RS_GCF_000412695.1"
"RS_GCF_000423545.1"
"RS_GCF_001708505.1"
"RS_GCF_000931385.1"
"RS_GCF_000455385.1"
"GB_GCA_002454225.1"
"RS_GCF_001592875.1"
"RS_GCF_000467105.1"
"RS_GCF_000761545.1"
"GB_GCA_002483005.1"
"GB_GCA_002364635.1"
"GB_GCA_900105995.1"
"GB_GCA_001914345.1"
"GB_GCA_900100495.1"
"RS_GCF_000222125.1"
"RS_GCF_001749735.1"
"RS_GCF_000498575.2"
"GB_GCA_900115555.1"
"GB_GCA_002354655.1"
"RS_GCF_001728865.1"
"GB_GCA_900113745.1"
"GB_GCA_001465025.1"
"GB_GCA_900105355.1"
"GB_GCA_001828745.1"
"RS_GCF_900142655.1"
"RS_GCF_900113905.1"
"RS_GCF_000213805.1"
"RS_GCF_001839645.1"
"RS_GCF_000834555.1"
"RS_GCF_001446935.1"
"RS_GCF_000465935.2"
"RS_GCF_000626735.1"
"RS_GCF_001941865.1"
"RS_GCF_001567565.1"
"RS_GCF_000204295.1"
"GB_GCA_002450875.1"
"GB_GCA_002439135.1"
"RS_GCF_000016565.1"
"GB_GCA_001830395.1"
"RS_GCF_000826105.1"
"RS_GCF_001695625.1"
"RS_GCF_001467305.1"
"RS_GCF_000955865.1"
"RS_GCF_000746525.1"
"RS_GCF_001644955.1"
"RS_GCF_000730585.1"
"UBA11273"
"RS_GCF_001534745.1"
"GB_GCA_002434265.1"
"RS_GCF_000759535.1"
"RS_GCF_000425785.1"
"RS_GCF_000411615.1"
"GB_GCA_900110655.1"
"RS_GCF_001259595.1"
"RS_GCF_001320965.1"
"RS_GCF_000800255.1"
"RS_GCF_000498395.2"
"RS_GCF_000514355.1"
"RS_GCF_000935045.1"
"GB_GCA_002386445.1"
"RS_GCF_000425765.1"
"RS_GCF_000730565.1"
"UBA9285"
"RS_GCF_001319945.1"
"RS_GCF_001005285.1"
"RS_GCF_000731675.1"
"RS_GCF_000263855.1"
"GB_GCA_002379585.1"
"RS_GCF_000761155.1"
"RS_GCF_001705435.1"
"GB_GCA_002419965.1"
"RS_GCF_000974525.1"
"GB_GCA_900108875.1"
"GB_GCA_002338065.1"
"RS_GCF_000737235.1"
"RS_GCF_000452865.1"
"RS_GCF_000737245.1"
"RS_GCF_001305955.1"
"RS_GCF_001535805.1"
"RS_GCF_900114665.1"
"RS_GCF_000517305.1"
"RS_GCF_001423155.1"
"RS_GCF_000829415.1"
"RS_GCF_001042915.1"
"RS_GCF_000282975.1"
"RS_GCF_001043025.1"
"RS_GCF_001529285.1"
"RS_GCF_001020725.1"
"RS_GCF_000250615.1"
"RS_GCF_001042895.1"
"RS_GCF_001543265.1"
"RS_GCF_000237065.1"
"RS_GCF_000802155.2"
"RS_GCF_000774145.1"
"RS_GCF_900119215.1"
"RS_GCF_001874645.1"
"GB_GCA_900109995.1"
"RS_GCF_000620245.1"
"RS_GCF_000282495.1"
"RS_GCF_000282435.1"
"UBA8181"
"GB_GCA_900105155.1"
"RS_GCF_000690905.1"
"RS_GCF_001421885.1"
"RS_GCF_001020875.1"
"RS_GCF_001605965.1"
"RS_GCF_000514195.1"
"RS_GCF_001679645.1"
"RS_GCF_000817905.1"
"RS_GCF_000967965.1"
"RS_GCF_000408945.1"
"RS_GCF_000820515.1"
"RS_GCF_000251185.1"
"RS_GCF_000280765.1"
"RS_GCF_001543125.1"
"RS_GCF_001921865.1"
"RS_GCF_001467175.1"
"RS_GCF_001705845.1"
"RS_GCF_000633395.1"
"RS_GCF_000012265.1"
"RS_GCF_000416215.1"
"GB_GCA_900106045.1"
"RS_GCF_001444295.1"
"RS_GCF_001612705.1"
"RS_GCF_001050345.1"
"RS_GCF_000350565.1"
"RS_GCF_001902145.1"
"RS_GCF_900004785.1"
"RS_GCF_000632245.1"
"UBA11243"
"RS_GCF_001702265.1"
