"GB_GCA_002428995.1"
"GB_GCA_002336485.1"
"GB_GCA_002389645.1"
"GB_GCA_002336185.1"
"GB_GCA_002429085.1"
"UBA10426"
"GB_GCA_002390765.1"
"GB_GCA_002331745.1"
"GB_GCA_002470505.1"
"GB_GCA_002453255.1"
