"RS_GCF_000422785.1"
"RS_GCF_001561995.1"
"RS_GCF_001562055.1"
"RS_GCF_001623255.1"
"GB_GCA_900104145.1"
"RS_GCF_001623285.1"
"GB_GCA_001310715.1"
"RS_GCF_000236645.1"
