"GB_GCA_002414385.1"
"UBA8360"
"GB_GCA_002346265.1"
"UBA8147"
"UBA9145"
"UBA8143"
"GB_GCA_002313315.1"
"UBA11143"
"GB_GCA_002477465.1"
"GB_GCA_002323805.1"
"GB_GCA_002377605.1"
"UBA8893"
"GB_GCA_002501115.1"
"GB_GCA_002376955.1"
"UBA8436"
"GB_GCA_002360675.1"
"GB_GCA_001802565.1"
"GB_GCA_002416505.1"
"RS_GCF_001642775.1"
"RS_GCF_001444425.1"
"GB_GCA_002388765.1"
"GB_GCA_002422225.1"
"RS_GCF_001758195.1"
"GB_GCA_002388485.1"
"UBA11889"
"UBA9616"
"GB_GCA_002313255.1"
"GB_GCA_002435245.1"
"GB_GCA_002389675.1"
"GB_GCA_002450255.1"
"UBA11652"
"UBA8164"
"UBA8456"
"GB_GCA_002336595.1"
"GB_GCA_002390555.1"
"GB_GCA_002336645.1"
"GB_GCA_002470275.1"
"UBA11141"
"GB_GCA_002308335.1"
"UBA8462"
"GB_GCA_002327525.1"
"GB_GCA_002348385.1"
"GB_GCA_002480525.1"
"UBA9545"
"UBA9926"
"UBA8094"
"UBA9659"
"GB_GCA_002453935.1"
"GB_GCA_002478665.1"
"GB_GCA_002386885.1"
"GB_GCA_002390385.1"
