"GB_GCA_002477625.1"
"UBA8316"
"GB_GCA_002390455.1"
"GB_GCA_002336305.1"
"GB_GCA_002323475.1"
"UBA11891"
"GB_GCA_002292265.1"
"UBA9540"
"RS_GCF_000173095.1"
