"RS_GCF_000733915.1"
"GB_GCA_002398405.1"
"GB_GCA_001375595.1"
"RS_GCF_000017265.1"
"GB_GCA_001724605.1"
"RS_GCF_001557375.1"
"RS_GCF_001429025.1"
"GB_GCA_001724985.1"
"RS_GCF_001425305.1"
"GB_GCA_001825585.1"
"GB_GCA_002441055.1"
"GB_GCA_002363865.1"
"GB_GCA_001896875.1"
"RS_GCF_000744465.1"
"RS_GCF_001414055.1"
"RS_GCF_001427165.1"
"RS_GCF_000712075.1"
"GB_GCA_900114015.1"
"RS_GCF_000745595.1"
"RS_GCF_000426025.1"
"RS_GCF_001426985.1"
"RS_GCF_000019145.1"
"RS_GCF_000281955.1"
"RS_GCF_001449105.1"
"RS_GCF_001425725.1"
"RS_GCF_000092285.1"
"RS_GCF_000372645.1"
"RS_GCF_001556585.1"
"RS_GCF_000006905.1"
