"GB_GCA_900102055.1"
"RS_GCF_900141955.1"
"GB_GCA_002375695.1"
"GB_GCA_002426065.1"
"RS_GCF_000952855.1"
"RS_GCF_001573155.1"
"GB_GCA_002453015.1"
"GB_GCA_002414425.1"
"RS_GCF_000265385.1"
"RS_GCF_000429125.1"
