"RS_GCF_900095785.1"
"UBA9043"
"GB_GCA_002336405.1"
"UBA8355"
"RS_GCF_000472185.1"
"GB_GCA_001627595.1"
"GB_GCA_001627925.1"
"GB_GCA_002448605.1"
"GB_GCA_001510135.1"
"RS_GCF_001642945.1"
"UBA11319"
