"RS_GCF_000173755.1"
"RS_GCF_001656035.1"
"RS_GCF_001319745.1"
"RS_GCF_000173735.1"
"RS_GCF_001220845.1"
"RS_GCF_001244635.1"
"RS_GCF_000834515.1"
"RS_GCF_000253175.1"
"RS_GCF_001098625.1"
"RS_GCF_000173775.1"
