"GB_GCA_001724215.1"
"RS_GCF_001677335.1"
"RS_GCF_900143235.1"
"RS_GCF_000744895.1"
"RS_GCF_000422985.1"
"RS_GCF_001720465.1"
"RS_GCF_001663175.1"
"RS_GCF_000331285.1"
"RS_GCF_001557325.1"
"RS_GCF_001556425.1"
"RS_GCF_001556995.1"
"RS_GCF_001296025.1"
"GB_GCA_001464915.1"
