"RS_GCF_000636015.1"
"GB_GCA_001464955.1"
"GB_GCA_001464755.1"
"GB_GCA_001464855.1"
"GB_GCA_001464655.1"
"GB_GCA_001724295.1"
"GB_GCA_001516065.1"
"RS_GCF_000981545.1"
"RS_GCF_900117445.1"
"RS_GCF_001541235.1"
"RS_GCF_000230975.2"
"RS_GCF_000143145.1"
"RS_GCF_000253295.1"
"GB_GCA_900116175.1"
"RS_GCF_000384335.2"
"GB_GCA_001464285.1"
"RS_GCF_000503895.1"
"RS_GCF_900117455.1"
"RS_GCF_000383415.1"
