"RS_GCF_001708935.1"
"UBA10856"
"UBA10049"
"GB_GCA_002404235.1"
"RS_GCF_001723305.1"
"GB_GCA_002482645.1"
"RS_GCF_000828475.1"
"RS_GCF_001723355.1"
"RS_GCF_001723285.1"
"UBA10352"
"GB_GCA_002390155.1"
"RS_GCF_001723295.1"
