"RS_GCF_000465935.2"
"RS_GCF_000626735.1"
"RS_GCF_001941865.1"
"RS_GCF_001567565.1"
"RS_GCF_000204295.1"
"GB_GCA_002450875.1"
"GB_GCA_002439135.1"
"RS_GCF_000016565.1"
