"GB_GCA_001874265.1"
"RS_GCF_001761325.1"
"GB_GCA_900106565.1"
"RS_GCF_001543325.1"
"GB_GCA_002390165.1"
"GB_GCA_900116115.1"
"GB_GCA_001800975.1"
"UBA8495"
