"GB_GCA_002342585.1"
"GB_GCA_002342385.1"
"GB_GCA_002317225.1"
"GB_GCA_002350325.1"
"GB_GCA_002363115.1"
"GB_GCA_002351015.1"
"GB_GCA_002394325.1"
