"RS_GCF_000018145.1"
"RS_GCF_001879715.1"
"RS_GCF_001879695.1"
"RS_GCF_000013565.1"
"RS_GCF_001650845.1"
"RS_GCF_000590925.1"
"GB_GCA_001314805.1"
"RS_GCF_001458315.1"
"RS_GCF_000877395.1"
"RS_GCF_001408515.1"
"GB_GCA_900113875.1"
"RS_GCF_001403735.1"
"GB_GCA_900109285.1"
"GB_GCA_900107415.1"
"RS_GCF_001403795.1"
