"RS_GCF_001078595.1"
"GB_GCA_002367285.1"
"GB_GCA_900109955.1"
"RS_GCF_001307765.1"
"GB_GCA_002340515.1"
"GB_GCA_001626765.1"
"UBA9533"
"RS_GCF_000152805.1"
"GB_GCA_002384975.1"
"GB_GCA_001873585.1"
"UBA9292"
