"GB_GCA_002429315.1"
"GB_GCA_001898015.1"
"GB_GCA_001896865.1"
"GB_GCA_002307315.1"
"GB_GCA_002307725.1"
"GB_GCA_002352285.1"
"UBA12229"
"GB_GCA_001767925.1"
"UBA11154"
"UBA11161"
"GB_GCA_001657385.1"
"GB_GCA_002388885.1"
"RS_GCF_000733125.1"
"RS_GCF_000152825.2"
"RS_GCF_000428525.1"
"RS_GCF_000365025.1"
"RS_GCF_000412185.1"
"RS_GCF_000382325.1"
"UBA10235"
"RS_GCF_000744995.1"
"GB_GCA_001657295.1"
"RS_GCF_000152745.1"
"GB_GCA_002354675.1"
"UBA8713"
"GB_GCA_900103475.1"
"RS_GCF_000014745.1"
"RS_GCF_001924955.1"
"RS_GCF_000733915.1"
"GB_GCA_002398405.1"
"GB_GCA_001375595.1"
"RS_GCF_000017265.1"
"GB_GCA_001724605.1"
"RS_GCF_001557375.1"
"RS_GCF_001429025.1"
"GB_GCA_001724985.1"
"RS_GCF_001425305.1"
"GB_GCA_001825585.1"
"GB_GCA_002441055.1"
"GB_GCA_002363865.1"
"GB_GCA_001896875.1"
"RS_GCF_000744465.1"
"RS_GCF_001414055.1"
"RS_GCF_001427165.1"
"RS_GCF_000712075.1"
"GB_GCA_900114015.1"
"RS_GCF_000745595.1"
"RS_GCF_000426025.1"
"RS_GCF_001426985.1"
"RS_GCF_000019145.1"
"RS_GCF_000281955.1"
"RS_GCF_001449105.1"
"RS_GCF_001425725.1"
"RS_GCF_000092285.1"
"RS_GCF_000372645.1"
"RS_GCF_001556585.1"
"RS_GCF_000006905.1"
"RS_GCF_000428765.1"
"RS_GCF_000466985.1"
"GB_GCA_002341585.1"
"GB_GCA_002426005.1"
"GB_GCA_001794825.1"
"GB_GCA_900116065.1"
"RS_GCF_001425945.1"
"RS_GCF_001427825.1"
"GB_GCA_002483305.1"
"GB_GCA_002343105.1"
"GB_GCA_002430835.1"
"UBA11337"
"GB_GCA_002482265.1"
"RS_GCF_000421705.1"
"UBA9671"
"GB_GCA_002479495.1"
"GB_GCA_002387245.1"
"GB_GCA_002483865.1"
"GB_GCA_002432125.1"
"GB_GCA_002419815.1"
"GB_GCA_002479325.1"
"RS_GCF_000813765.1"
"GB_GCA_002484265.1"
"RS_GCF_000698025.1"
"RS_GCF_001310255.1"
"GB_GCA_001796045.1"
"RS_GCF_001424025.1"
"GB_GCA_002292165.1"
"RS_GCF_000144605.1"
"RS_GCF_001295975.1"
"RS_GCF_000701445.1"
"RS_GCF_000495835.1"
"RS_GCF_000204015.1"
"RS_GCF_000495795.1"
"RS_GCF_000495815.1"
"GB_GCA_900100255.1"
"RS_GCF_000376105.1"
"GB_GCA_002342035.1"
"RS_GCF_000175215.2"
"RS_GCF_000495855.1"
"GB_GCA_002483135.1"
"GB_GCA_002415585.1"
"RS_GCF_000023785.1"
"RS_GCF_000378345.1"
"RS_GCF_000420665.1"
"RS_GCF_001854405.1"
"GB_GCA_002413605.1"
"RS_GCF_000376805.1"
"GB_GCA_002408125.1"
"GB_GCA_000961695.1"
"RS_GCF_000685235.1"
"RS_GCF_000685215.1"
"RS_GCF_001683975.1"
"RS_GCF_000682755.1"
"RS_GCF_000682675.1"
"RS_GCF_000682715.1"
"GB_GCA_002414505.1"
"GB_GCA_002388685.1"
"RS_GCF_000685275.1"
"GB_GCA_000961795.1"
"RS_GCF_000685295.1"
"UBA8776"
"GB_GCA_001464545.1"
"RS_GCF_000685315.1"
"RS_GCF_000685255.1"
"GB_GCA_002403455.1"
"GB_GCA_001602435.1"
"GB_GCA_002336965.1"
"GB_GCA_002322775.1"
"GB_GCA_002291875.1"
"GB_GCA_000974665.1"
"UBA12322"
"GB_GCA_002343395.1"
"RS_GCF_001679665.1"
"GB_GCA_001464425.1"
