"GB_GCA_002480545.1"
"RS_GCF_900129665.1"
"RS_GCF_001413955.1"
"RS_GCF_001683915.1"
"RS_GCF_000745185.1"
"RS_GCF_900142405.1"
"GB_GCA_900106825.1"
"GB_GCA_002480405.1"
"RS_GCF_000224085.1"
"GB_GCA_002452975.1"
"UBA8561"
