"GB_GCA_002333125.1"
"RS_GCF_000619845.1"
"RS_GCF_001753595.1"
"GB_GCA_900096915.1"
"GB_GCA_001627135.1"
"RS_GCF_000368905.1"
"RS_GCF_000368565.1"
"RS_GCF_001612555.1"
"RS_GCF_000632455.1"
"GB_GCA_900096895.1"
"GB_GCA_002365595.1"
"RS_GCF_001647595.1"
"RS_GCF_001647545.1"
"RS_GCF_900116265.1"
"RS_GCF_000816495.1"
"RS_GCF_001278715.1"
"RS_GCF_001647675.1"
"RS_GCF_000773685.1"
"RS_GCF_000368625.1"
"RS_GCF_000369625.1"
"RS_GCF_001647535.1"
"RS_GCF_000369105.1"
"RS_GCF_000487975.1"
"RS_GCF_001307195.1"
"GB_GCA_002431005.1"
"RS_GCF_001678755.1"
"RS_GCF_000368865.1"
"RS_GCF_001707755.1"
"RS_GCF_001605895.1"
"RS_GCF_000621065.1"
"UBA8888"
"RS_GCF_000830155.1"
"RS_GCF_000386005.1"
"RS_GCF_001704615.1"
"RS_GCF_001696605.1"
"RS_GCF_000214135.1"
"RS_GCF_001500155.1"
"RS_GCF_000368485.1"
"RS_GCF_001704115.1"
"RS_GCF_000829675.1"
"RS_GCF_000248135.1"
"RS_GCF_000760595.1"
"RS_GCF_000046845.1"
"RS_GCF_000369385.1"
"RS_GCF_000162035.1"
"RS_GCF_000369505.1"
"RS_GCF_001932555.1"
"RS_GCF_000368025.1"
"RS_GCF_000369805.1"
"RS_GCF_000414075.1"
"RS_GCF_000805455.1"
"RS_GCF_000314615.1"
"RS_GCF_000368985.1"
"RS_GCF_000374425.1"
"RS_GCF_000369565.1"
"RS_GCF_000368765.1"
"RS_GCF_001575095.1"
"RS_GCF_000368265.1"
"GB_GCA_900096955.1"
"RS_GCF_000488215.1"
"RS_GCF_001679065.1"
"RS_GCF_001553955.1"
"RS_GCF_000379845.1"
"RS_GCF_000320365.1"
"RS_GCF_000382145.1"
"RS_GCF_000016885.1"
"RS_GCF_000213615.1"
"UBA7908"
"RS_GCF_001591185.1"
"GB_GCA_002454875.1"
"RS_GCF_001298525.1"
"RS_GCF_000508345.1"
"RS_GCF_001921745.1"
"RS_GCF_001593285.1"
"RS_GCF_001921755.1"
"RS_GCF_001854065.1"
"GB_GCA_000586415.1"
"UBA10709"
"RS_GCF_000471625.1"
"RS_GCF_001606025.1"
"RS_GCF_001435295.1"
"RS_GCF_000511065.1"
"RS_GCF_000247495.1"
"RS_GCF_000418305.1"
"UBA9367"
"RS_GCF_000012305.1"
"GB_GCA_002352555.1"
"GB_GCA_002332465.1"
"GB_GCA_002453355.1"
"GB_GCA_002414005.1"
"RS_GCF_000740455.1"
"RS_GCF_001656295.1"
"RS_GCF_001064535.1"
"GB_GCA_000988615.1"
"RS_GCF_001598275.1"
"RS_GCF_000426885.1"
"RS_GCF_001591245.1"
"RS_GCF_001679125.1"
