"RS_GCF_001939785.1"
"GB_GCA_001898995.1"
"RS_GCF_000016845.1"
"RS_GCF_001652485.1"
"GB_GCA_002454055.1"
"RS_GCF_000559065.1"
"RS_GCF_000182645.1"
"RS_GCF_000742955.1"
"RS_GCF_001558695.1"
"RS_GCF_000686005.1"
"GB_GCA_900104355.1"
"RS_GCF_000282595.1"
