"RS_GCF_001647675.1"
"RS_GCF_000773685.1"
"RS_GCF_000368625.1"
"RS_GCF_000369625.1"
"RS_GCF_001647535.1"
"RS_GCF_000369105.1"
"RS_GCF_000487975.1"
