"GB_GCA_001898785.1"
"RS_GCF_900142325.1"
"RS_GCF_900141765.1"
"GB_GCA_900102265.1"
"RS_GCF_000428485.1"
"RS_GCF_001643375.1"
"RS_GCF_000735105.1"
